sentence#,words,pos,ner
1802,भविष्य,NN,O
1802,का,IKO,O
1802,लागि,II,O
1802,मात्र,TT,O
1802,महत्त्व,NN,O
1802,पूर्ण,JX,O
1802,नभई,VQ,O
1802,विश्व,NN,O
1802,को,IKM,O
1802,भविष्य,NN,O
1802,लाई,IA,O
1802,पुनः,RR,O
1802,रूप,NN,O
1802,दिन,NN,O
1802,पनि,TT,O
1802,उत्ति,DDX,O
1802,कै,IKX,O
1802,महत्त्व,NN,O
1802,पूर्ण,JX,O
1802,भए,VE,O
1802,को,IKM,O
1802,कुरा,NN,O
1802,उहाँ,PXH,O
1802,ले,IE,O
1802,बताउनु,VI,O
1802,भयो,VVYN1,O
1802,।,YF,O
1803,त्यस,DDX,O
1803,का,IKO,O
1803,लागि,II,O
1803,माओवादी,NN,B-ORG
1803,संसदीय,JX,O
1803,दल,NN,O
1803,को,IKM,O
1803,कार्यालय,NN,O
1803,मा,II,O
1803,दुईपटक,NN,O
1803,सम्म,II,O
1803,भएको,NN,O
1803,वार्ता,NN,O
1803,विफल,JX,O
1803,भयो,VVYN1,O
1803,।,YF,O
1804,मन्त्रालय,NN,O
1804,मा,II,O
1804,भएको,NN,O
1804,वार्ता,NN,O
1804,मा,II,O
1804,तत्कालीन,JX,O
1804,रजिस्ट्रार,NN,O
1804,मनकुमारी,NN,B-PER
1804,राई,NP,I-PER
1804,लाई,IA,O
1804,हटाउने,VN,O
1804,निर्णय,NN,O
1804,बदर,NN,O
1804,लगायत,II,O
1804,सूत्रीय,NN,O
1804,माग,NN,O
1804,राखी,VQ,O
1804,आन्दोलन,NN,O
1804,मा,II,O
1804,उत्रे,VE,O
1804,को,IKM,O
1804,संघ,NN,O
1804,का,IKO,O
1804,माग,NN,O
1804,पूरा,JX,O
1804,गर्न,VI,O
1804,सचिव,NN,O
1804,सुधा,NN,B-PER
1804,शर्,NN,I-PER
1804,मा,II,O
1804,ले,IE,O
1804,सहमति,NN,O
1804,जनाए,VE,O
1804,की,IKF,O
1804,थिइन्,VVYM1F,O
1804,।,YF,O
1805,काठमाडौँ,NN,B-LOC
1805,भीमसेनस्तम्भ,NN,I-LOC
1805,को,IKM,O
1805,दक्षिण,NN,O
1805,तर्फ,II,O
1805,सेन्ट्रल,NP,O
1805,जेल,NN,O
1805,गोलघर,NN,O
1805,को,IKM,O
1805,बीचमा,NN,O
1805,चारकुने,NN,O
1805,एकत,NN,O
1805,ले,IE,O
1805,पक्,NN,O
1805,की,IKF,O
1805,टहरा,NN,O
1805,।,YF,O
1806,नियमापत्ति,NN,O
1806,का,IKO,O
1806,क्रम,NN,O
1806,मा,II,O
1806,कांग्रेस,NN,B-ORG
1806,सभासद्,NN,O
1806,खड्,NN,B-PER
1806,का,IKO,O
1806,ले,IE,O
1806,सरकार,NN,O
1806,ले,IE,O
1806,व्यवस्थापि,NN,O
1806,का,IKO,O
1806,संसद्,NN,O
1806,को,IKM,O
1806,अपहेलना,NN,O
1806,गरे,VE,O
1806,को,IKM,O
1806,आरोप,NN,O
1806,लगाए,VE,O
1806,।,YF,O
1807,नेकपा,NN,B-ORG
1807,संयुक्त,JX,O
1807,का,IKO,O
1807,अध्यक्ष,NN,O
1807,चन्द्रदेव,NN,B-PER
1807,जोशी,NP,I-PER
1807,भन्छन्,VVYX2,O
1807,प्रचण्ड,NN,B-PER
1807,जी,NN,O
1807,त्यसरी,RD,O
1807,उठिदिनुभए,NN,O
1807,पछि,II,O
1807,राष्ट्रपति,NN,O
1807,ज्यूले,NN,O
1807,फेरि,RR,O
1807,म्याद,NN,O
1807,थप्ने,VN,O
1807,स्थिति,NN,O
1807,नै,TT,O
1807,बनेन,NN,O
1807,।,YF,O
1808,पन्ध्र,MM,O
1808,हजार,MM,O
1808,मर्दा,NN,O
1808,त,TT,O
1808,पुरानो,JM,O
1808,नेपाल,NP,B-LOC
1808,को,IKM,O
1808,पुरानो,JM,O
1808,राजा,NN,B-PER
1808,लाई,IA,O
1808,छोएन,NN,O
1808,भने,TT,O
1808,नयाँ,JX,O
1808,नेपाल,NP,B-LOC
1808,का,IKO,O
1808,नयाँ,JX,O
1808,राजा,NN,B-PER
1808,हरूलाई,NN,O
1808,जाबो,NN,O
1808,दुई,MM,O
1808,सय,MM,O
1808,त,TT,O
1808,हात्ती,NN,O
1808,को,IKM,O
1808,मुख,NN,O
1808,मा,II,O
1808,जिरा,NN,O
1808,।,YF,O
1809,माओवादी,NN,B-ORG
1809,फोरम,NN,I-ORG
1809,द्वन्द्व,NN,O
1809,पछिल्लो,JX,O
1809,स,NN,O
1809,मय,NN,O
1809,माओवादी,NN,B-ORG
1809,र,CC,O
1809,फोरम,NN,B-ORG
1809,गठबन्धन,NN,O
1809,हुन,VI,O
1809,पनि,TT,O
1809,सक्थ्यो,NN,O
1809,।,YF,O
1810,वार्ता,NN,O
1810,मा,II,O
1810,श्री,NN,O
1810,मनमोहन,NP,B-PER
1810,अधिकारी,NN,I-PER
1810,ले,IE,O
1810,सहमति,NN,O
1810,को,IKM,O
1810,वाटो,NN,O
1810,पैल्हाउन,NN,O
1810,स्वीकार,NN,O
1810,गर्नु,VI,O
1810,भए,VE,O
1810,तापनि,CSB,O
1810,एमाले,NN,B-ORG
1810,नेता,NN,O
1810,श्री,NN,O
1810,माधव,NP,B-PER
1810,नेपाल,NP,I-PER
1810,ले,IE,O
1810,कर्मचारी,NN,O
1810,को,IKM,O
1810,तलव,NN,O
1810,बृध्दि,NN,O
1810,नै,TT,O
1810,हुनुपर्छ,VVYN1,O
1810,भन्ने,VN,O
1810,अडान,NN,O
1810,लिनु,VI,O
1810,भए,VE,O
1810,को,IKM,O
1810,ले,IE,O
1810,उच्चस्तरीय,JX,O
1810,वार्ता,NN,O
1810,बिफल,JX,O
1810,भए,VE,O
1810,को,IKM,O
1810,समाचार,NN,O
1810,छ,VVYN1,O
1810,।,YF,O
1811,यस,DDX,O
1811,सिलसिला,NN,O
1811,मा,II,O
1811,चीनीयाँ,NN,B-ORG
1811,कम्युनिष्ट,NN,I-ORG
1811,पार्टी,NN,I-ORG
1811,का,IKO,O
1811,महासचिव,NN,O
1811,जियाँग,NN,B-PER
1811,जेमिन,NP,I-PER
1811,को,IKM,O
1811,हालै,RR,O
1811,को,IKM,O
1811,सोभियत,NP,B-LOC
1811,संघ,NN,I-LOC
1811,भ्रमण,NN,O
1811,को,IKM,O
1811,चर्चा,NN,O
1811,गर्दै,VDX,O
1811,सोभियत,NP,B-LOC
1811,कुटनीतिज्ञ,NN,O
1811,भन्नु,VI,O
1811,हुन्छ,VVYN1,O
1811,।,YF,O
1812,साथै,CC,O
1812,सो,DDX,O
1812,आयोजना,NN,O
1812,ले,IE,O
1812,नीति,NN,O
1812,निर्माण,NN,O
1812,मा,II,O
1812,पुर्याइने,NN,O
1812,सहायता,NN,O
1812,नेपाल,NP,B-LOC
1812,मा,II,O
1812,नि,TT,O
1812,जी,NN,O
1812,व्यवसायी,NN,O
1812,हरू,IH,O
1812,को,IKM,O
1812,लागि,II,O
1812,बढी,JX,O
1812,उप,JX,O
1812,युक्त,JX,O
1812,वातावरण,NN,O
1812,को,IKM,O
1812,सिर्जना,NN,O
1812,गर्न,VI,O
1812,मा,II,O
1812,समेत,TT,O
1812,उप,JX,O
1812,युक्त,JX,O
1812,हुनेछ,VVYN1,O
1812,।,YF,O
1813,प्रचण्ड,NN,B-PER
1813,को,IKM,O
1813,पछिल्लो,JX,O
1813,थेसिस,NN,O
1813,मा,II,O
1813,यही,DDX,O
1813,सत्ता,NN,O
1813,मा,II,O
1813,रहेर,VQ,O
1813,जन,NN,O
1813,मुखी,JX,O
1813,संविधान,NN,O
1813,लेख्ने,VN,O
1813,नया,NN,O
1813,राज्यसत्ता,NN,O
1813,को,IKM,O
1813,संरचना,NN,O
1813,बनाउने,VN,O
1813,र,CC,O
1813,चुनाव,NN,O
1813,बाट,II,O
1813,दुईतिहाइ,NN,O
1813,बहुमत,NN,O
1813,ल्याउने,VN,O
1813,अनि,CC,O
1813,मात्र,TT,O
1813,जनवादी,NN,O
1813,क्रान्ति,NN,O
1813,आउछ,NN,O
1813,भन्ने,VN,O
1813,आकलन,NN,O
1813,छ,VVYN1,O
1813,।,YF,O
1814,आमनिर्वाचन,NN,O
1814,मा,II,O
1814,खसे,VE,O
1814,को,IKM,O
1814,मत,NN,O
1814,को,IKM,O
1814,तीन,MM,O
1814,प्रतिशत,NN,O
1814,मत,NN,O
1814,प्राप्त,JX,O
1814,गर्न,VI,O
1814,नसक्ने,VN,O
1814,पार्टी,NN,O
1814,हरू,IH,O
1814,ले,IE,O
1814,राष्ट्रिय,JX,B-ORG
1814,पार्टी,NN,I-ORG
1814,को,IKM,O
1814,मान्यता,NN,O
1814,नपाउने,VN,O
1814,सम्बैधानिक,NN,O
1814,प्रावधान,NN,O
1814,छ,VVYN1,O
1814,।,YF,O
1815,छलफल,NN,O
1815,मा,II,O
1815,शक्तिशाली,JX,O
1815,मन्त्रालय,NN,O
1815,विकास,NN,B-ORG
1815,मन्त्रालय,NN,I-ORG
1815,र,CC,O
1815,जनसर्म्पर्क,NN,B-ORG
1815,मन्त्रालय,NN,I-ORG
1815,गरी,VQ,O
1815,तीन,MM,O
1815,किसिम,NN,O
1815,मा,II,O
1815,विभाजन,NN,O
1815,गरी,VQ,O
1815,भागबन्डा,NN,O
1815,का,IKO,O
1815,विषय,NN,O
1815,मा,II,O
1815,समेत,TT,O
1815,कुराकानी,NN,O
1815,भएको,NN,O
1815,थियो,VVYN1,O
1815,।,YF,O
1816,पछिल्लो,JX,O
1816,प्रजातन्त्रीकाल,NN,O
1816,मा,II,O
1816,शङ्खधर,NN,B-PER
1816,र,CC,O
1816,पासाङ,NN,B-PER
1816,ल्हामु,NN,I-PER
1816,लाई,IA,O
1816,विभूति,NN,O
1816,घोषणा,NN,O
1816,गरियो,VVYN1,O
1816,।,YF,O
1817,नेपाल,NP,B-LOC
1817,को,IKM,O
1817,राजनीतिक,JX,O
1817,सङ्क्रमण,NN,O
1817,।,YF,O
1818,पत्रकारतिा,NN,O
1818,बाट,II,O
1818,राजनीति,NN,O
1818,मा,II,O
1818,छिरे,NN,O
1818,का,IKO,O
1818,उनी,DDX,O
1818,गिरिजा,NP,B-PER
1818,प्रसाद,NP,I-PER
1818,कोइराला,NP,I-PER
1818,को,IKM,O
1818,पहिलो,MOM,O
1818,प्रधानमन्त्रीत्व,NN,O
1818,मा,II,O
1818,प्रेस,NN,O
1818,सल्लाहकार,NN,O
1818,थिए,VVYX2,O
1818,र,CC,O
1818,कोइराला,NP,B-PER
1818,कोटरी,NN,O
1818,का,IKO,O
1818,प्रभावशाली,JX,O
1818,सदस्य,NN,O
1818,मानिन्थे,NN,O
1818,।,YF,O
1819,अर्,JX,O
1819,का,IKO,O
1819,सांसद,NN,O
1819,हिरण्यलाल,NN,B-PER
1819,श्रेष्ठ,JX,I-PER
1819,ले,IE,O
1819,गत,JX,O
1819,आइतबार,NN,O
1819,श्रीलङ्,NN,B-LOC
1819,का,IKO,O
1819,को,IKM,O
1819,एक,MM,O
1819,नागरिक,NN,O
1819,लाई,IA,O
1819,राजीव,NP,B-PER
1819,गांधी,NN,I-PER
1819,को,IKM,O
1819,हत्या,NN,O
1819,को,IKM,O
1819,आरोप,NN,O
1819,मा,II,O
1819,नेपाल,NP,B-LOC
1819,बाट,II,O
1819,भारत,NP,B-LOC
1819,मा,II,O
1819,के,DKX,O
1819,कारण,NN,O
1819,ले,IE,O
1819,पठाइयो,NN,O
1819,भनी,VQ,O
1819,प्रश्न,NN,O
1819,गर्नु,VI,O
1819,भयो,VVYN1,O
1819,।,YF,O
1820,यस,DDX,O
1820,बाट,II,O
1820,के,DKX,O
1820,कुरा,NN,O
1820,प्रस्ट,NN,O
1820,हुन्छ,VVYN1,O
1820,भने,TT,O
1820,माओवादी,NN,B-ORG
1820,देखि,II,O
1820,काङ्ग्रेस,NN,B-ORG
1820,सम्म,II,O
1820,का,IKO,O
1820,दल,NN,O
1820,हरू,IH,O
1820,न,CC,O
1820,त,TT,O
1820,आफ्नो,PRFKM,O
1820,खुट्टा,NN,O
1820,मा,II,O
1820,उभिएर,VQ,O
1820,राजनीति,NN,O
1820,गररिहे,NN,O
1820,का,IKO,O
1820,छन्,VVYX2,O
1820,न,CC,O
1820,सरकार,NN,O
1820,निर्माण,NN,O
1820,को,IKM,O
1820,प्रश्न,NN,O
1820,लाई,IA,O
1820,सहज,JX,O
1820,राजनीतिक,JX,O
1820,प्रक्रिया,NN,O
1820,का,IKO,O
1820,रूपमा,NN,O
1820,लिइरहे,VE,O
1820,का,IKO,O
1820,छन्,VVYX2,O
1820,।,YF,O
1821,त्यसै,DDX,O
1821,ले,IE,O
1821,विद्यालय,NN,O
1821,आएर,VQ,O
1821,अक्षर,NN,O
1821,चिन्न,NN,O
1821,थाले,VE,O
1821,की,IKF,O
1821,हुँ,VVMX1,O
1821,सुमित्रा,NN,B-PER
1821,ले,IE,O
1821,सुनाइन्,NN,O
1821,।,YF,O
1822,तर,CC,O
1822,जतिबेला,CSB,O
1822,सम्म,II,O
1822,राज्य,NN,O
1822,ले,IE,O
1822,सर,NN,O
1822,कारी,NN,O
1822,विद्यालय,NN,O
1822,लाई,IA,O
1822,स्तरीय,JX,O
1822,बनाउन,VI,O
1822,सक्दैन,VVYN1,O
1822,त्यतिबेला,RD,O
1822,सम्म,II,O
1822,नि,TT,O
1822,जी,NN,O
1822,विद्यालय,NN,O
1822,हरू,IH,O
1822,हुनैपर्छ,VVYN1,O
1822,तिन,DDX,O
1822,लाई,IA,O
1822,नियमित,JX,O
1822,तुल्याउन,VI,O
1822,र,CC,O
1822,शिक्षा,NN,O
1822,को,IKM,O
1822,विकास,NN,O
1822,मा,II,O
1822,तिन,DDX,O
1822,को,IKM,O
1822,सहयोग,NN,O
1822,लिन,VI,O
1822,सकिन्छ,VVYN1,O
1822,तर,CC,O
1822,तिन,DDX,O
1822,लाई,IA,O
1822,बन्द,JX,O
1822,गर्ने,VN,O
1822,भन्ने,VN,O
1822,कतिपय,DKX,O
1822,माओवादी,NN,B-ORG
1822,कार्य,NN,O
1822,कर्ता,NN,O
1822,र,CC,O
1822,भट्टराई,NP,B-PER
1822,को,IKM,O
1822,चेतावनी,NN,O
1822,पूर्ण,JX,O
1822,भनाइ,NN,O
1822,तर्कहीन,NN,O
1822,आडम्बर,NN,O
1822,ले,IE,O
1822,भरएि,NN,O
1822,को,IKM,O
1822,छ,VVYN1,O
1822,।,YF,O
1823,संक्रमण,NN,O
1823,को,IKM,O
1823,फाइदा,NN,O
1823,बाट,II,O
1823,नपत्याए,NN,O
1823,को,IKM,O
1823,निरंकुशता,NN,O
1823,र,CC,O
1823,सर्वसत्तावाद,NN,O
1823,आउने,VN,O
1823,खतरा,NN,O
1823,मै,PMX,O
1823,ले,IE,O
1823,देखे,VE,O
1823,को,IKM,O
1823,छु,VVMX1,O
1823,खनाल,NP,B-PER
1823,ले,IE,O
1823,भने,TT,O
1823,अरू,DGX,O
1823,को,IKM,O
1823,कुरा,NN,O
1823,पनि,TT,O
1823,सुन्नुपर्छ,NN,O
1823,भन्ने,VN,O
1823,सोचाइ,NN,O
1823,माओवादी,NN,B-ORG
1823,मा,II,O
1823,आयो,VVYN1,O
1823,भने,TT,O
1823,मात्र,TT,O
1823,खतरा,NN,O
1823,अन्त्य,NN,O
1823,हुन,VI,O
1823,सक्छन्,VVYX2,O
1823,।,YF,O
1824,उपकुलपति,NN,O
1824,ले,IE,O
1824,दिनु,VI,O
1824,भए,VE,O
1824,को,IKM,O
1824,स,NN,O
1824,मय,NN,O
1824,मा,II,O
1824,उहाँ,PXH,O
1824,नआए,VE,O
1824,पछि,II,O
1824,विद्यार्थी,NN,O
1824,हरू,IH,O
1824,ले,IE,O
1824,भी.सी.,NN,B-ORG
1824,कार्यालय,NN,I-ORG
1824,लगायत,II,O
1824,का,IKO,O
1824,अन्य,DGX,O
1824,प्रशासनिक,JX,B-ORG
1824,कार्यालय,NN,I-ORG
1824,हरू,IH,O
1824,मा,II,O
1824,तालाबन्दी,NN,O
1824,गरिदिए,VE,O
1824,।,YF,O
1825,र,CC,O
1825,त्यही,DDX,O
1825,समूह,NN,O
1825,ले,IE,O
1825,अहि,NN,O
1825,ले,IE,O
1825,खुलेआम,JX,O
1825,प्रचण्ड,NN,B-PER
1825,को,IKM,O
1825,आलोचना,NN,O
1825,गर्न,VI,O
1825,थाले,VE,O
1825,को,IKM,O
1825,छ,VVYN1,O
1825,।,YF,O
1826,त्यसो,DDX,O
1826,त,TT,O
1826,यसै,DDX,O
1826,बेला,NN,O
1826,खोटाङ,NP,B-LOC
1826,जस्तो,II,O
1826,विकट,JX,O
1826,पहाडी,JX,O
1826,जिल्ला,NN,O
1826,मा,II,O
1826,स्थिति,NN,O
1826,शान्त,JX,O
1826,पार्न,VI,O
1826,कर्फ्यु,NN,O
1826,नै,TT,O
1826,लगाउनु,VI,O
1826,परे,VE,O
1826,को,IKM,O
1826,र,CC,O
1826,त्यस,DDX,O
1826,को,IKM,O
1826,समेत,TT,O
1826,उल्लङ्घन,NN,O
1826,भए,VE,O
1826,को,IKM,O
1826,कुरा,NN,O
1826,सरकार,NN,O
1826,ले,IE,O
1826,नै,TT,O
1826,स्वीकारीसके,NN,O
1826,को,IKM,O
1826,छ,VVYN1,O
1826,।,YF,O
1827,वर्ष,NN,O
1827,अघि,RR,O
1827,भारत,NP,B-LOC
1827,लाई,IA,O
1827,बढ्दो,VDM,O
1827,असुरक्षा,NN,O
1827,र,CC,O
1827,अस्थिरता,NN,O
1827,का,IKO,O
1827,कारण,NN,O
1827,ले,IE,O
1827,सोभियत,NP,B-ORG
1827,सेना,NN,I-ORG
1827,को,IKM,O
1827,छाता,NN,O
1827,मुनि,RR,O
1827,बस्ने,VN,O
1827,जुन,DJX,O
1827,वाध्यता,NN,O
1827,थियो,VVYN1,O
1827,त्यो,DDX,O
1827,बाध्यता,NN,O
1827,काय,NN,O
1827,मै,PMX,O
1827,रहे,VE,O
1827,को,IKM,O
1827,ठानी,VQ,O
1827,यसपाली,NN,O
1827,पुन,RR,O
1827,वर्ष,NN,O
1827,को,IKM,O
1827,लागि,II,O
1827,सोभियत,NP,B-ORG
1827,सेना,NN,I-ORG
1827,को,IKM,O
1827,छहारी,NN,O
1827,भारत,NP,B-LOC
1827,को,IKM,O
1827,अहि,NN,O
1827,ले,IE,O
1827,को,IKM,O
1827,अल्पमत,NN,O
1827,को,IKM,O
1827,सरकार,NN,O
1827,ले,IE,O
1827,लिए,VE,O
1827,को,IKM,O
1827,थियो,VVYN1,O
1827,तर,CC,O
1827,त्यस,DDX,O
1827,निर्णय,NN,O
1827,को,IKM,O
1827,लगत्तै,RR,O
1827,पछि,II,O
1827,भए,VE,O
1827,का,IKO,O
1827,ऐतिहासिक,JX,O
1827,परिवर्तन,NN,O
1827,हरू,IH,O
1827,ले,IE,O
1827,भारत,NP,B-LOC
1827,लाई,IA,O
1827,बाह्य,JX,O
1827,शैनिक,NN,O
1827,छहारी,NN,O
1827,विना,II,O
1827,को,IKM,O
1827,एउ,MM,O
1827,टा,MLO,O
1827,स्वतन्त्र,JX,O
1827,राष्ट्र,NN,O
1827,बनाए,VE,O
1827,को,IKM,O
1827,छ,VVYN1,O
1827,।,YF,O
1828,विश्वव्यापी,JX,O
1828,हाल,NN,O
1828,उन,DDX,O
1828,लाई,IA,O
1828,उपचार,NN,O
1828,का,IKO,O
1828,लागि,II,O
1828,धुलिखेल,NN,B-ORG
1828,अस्पताल,NN,I-ORG
1828,मा,II,O
1828,राखिए,VE,O
1828,को,IKM,O
1828,छ,VVYN1,O
1828,।,YF,O
1829,हिजो,NN,O
1829,कांग्रेस,NN,B-ORG
1829,ले,IE,O
1829,लोकतन्त्र,NN,O
1829,को,IKM,O
1829,सम्मान,NN,O
1829,गर्न,VI,O
1829,राणा,NP,B-PER
1829,देखि,II,O
1829,राजा,NN,B-PER
1829,सम्म,II,O
1829,लाई,IA,O
1829,सम्झायो,NN,O
1829,अहि,NN,O
1829,ले,IE,O
1829,माओवादी,NN,B-ORG
1829,लाई,IA,O
1829,सम्झाइरहे,NN,O
1829,को,IKM,O
1829,छ,VVYN1,O
1829,उन,DDX,O
1829,ले,IE,O
1829,भने,TT,O
1829,बेलै,RR,O
1829,मा,II,O
1829,उस,DDX,O
1829,को,IKM,O
1829,बुद्धि,NN,O
1829,आएन,VVYN1,O
1829,भने,TT,O
1829,राणा,NP,B-PER
1829,र,CC,O
1829,राजा,NN,B-PER
1829,कै,IKX,O
1829,हालत,NN,O
1829,हुने,VN,O
1829,निश्चित,JX,O
1829,छ,VVYN1,O
1829,।,YF,O
1830,यस,DDX,O
1830,लाइन,NN,O
1830,का,IKO,O
1830,पर््रवर्तक,NN,O
1830,बाबुराम,NP,B-PER
1830,भट्टर्राई,NN,I-PER
1830,का,IKO,O
1830,बुझाइ,NN,O
1830,मा,II,O
1830,मुलुक,NN,O
1830,मा,II,O
1830,गणतन्त्र,NN,O
1830,आइसके,VE,O
1830,पछि,II,O
1830,अब,RD,O
1830,आर्थिक,JX,O
1830,क्रान्ति,NN,O
1830,गर्नुपर्छ,VVYN1,O
1830,।,YF,O
1831,यसपटक,RR,O
1831,पनि,TT,O
1831,अघिल्लोपटक,NN,O
1831,जस्तै,DJX,O
1831,जनता,NN,O
1831,लाई,IA,O
1831,बाहिरै,NN,O
1831,छाडेर,VQ,O
